,Week,Interest,Country,Crypto
52,2021-10-03,33,Brasil,Bitcoin
53,2021-10-10,34,Brasil,Bitcoin
54,2021-10-17,40,Brasil,Bitcoin
55,2021-10-24,30,Brasil,Bitcoin
56,2021-10-31,26,Brasil,Bitcoin
57,2021-11-07,29,Brasil,Bitcoin
58,2021-11-14,30,Brasil,Bitcoin
59,2021-11-21,26,Brasil,Bitcoin
60,2021-11-28,30,Brasil,Bitcoin
61,2021-12-05,33,Brasil,Bitcoin
62,2021-12-12,31,Brasil,Bitcoin
63,2021-12-19,30,Brasil,Bitcoin
64,2021-12-26,31,Brasil,Bitcoin
65,2022-01-02,39,Brasil,Bitcoin
66,2022-01-09,37,Brasil,Bitcoin
67,2022-01-16,38,Brasil,Bitcoin
68,2022-01-23,48,Brasil,Bitcoin
69,2022-01-30,37,Brasil,Bitcoin
70,2022-02-06,35,Brasil,Bitcoin
71,2022-02-13,30,Brasil,Bitcoin
72,2022-02-20,44,Brasil,Bitcoin
73,2022-02-27,40,Brasil,Bitcoin
74,2022-03-06,32,Brasil,Bitcoin
75,2022-03-13,28,Brasil,Bitcoin
76,2022-03-20,29,Brasil,Bitcoin
77,2022-03-27,30,Brasil,Bitcoin
78,2022-04-03,26,Brasil,Bitcoin
79,2022-04-10,25,Brasil,Bitcoin
80,2022-04-17,23,Brasil,Bitcoin
81,2022-04-24,23,Brasil,Bitcoin
82,2022-05-01,23,Brasil,Bitcoin
83,2022-05-08,48,Brasil,Bitcoin
84,2022-05-15,32,Brasil,Bitcoin
85,2022-05-22,28,Brasil,Bitcoin
86,2022-05-29,25,Brasil,Bitcoin
87,2022-06-05,22,Brasil,Bitcoin
88,2022-06-12,57,Brasil,Bitcoin
89,2022-06-19,41,Brasil,Bitcoin
90,2022-06-26,35,Brasil,Bitcoin
91,2022-07-03,30,Brasil,Bitcoin
92,2022-07-10,27,Brasil,Bitcoin
93,2022-07-17,31,Brasil,Bitcoin
94,2022-07-24,27,Brasil,Bitcoin
95,2022-07-31,23,Brasil,Bitcoin
96,2022-08-07,21,Brasil,Bitcoin
97,2022-08-14,21,Brasil,Bitcoin
98,2022-08-21,21,Brasil,Bitcoin
99,2022-08-28,20,Brasil,Bitcoin
100,2022-09-04,21,Brasil,Bitcoin
101,2022-09-11,20,Brasil,Bitcoin
102,2022-09-18,22,Brasil,Bitcoin
103,2022-09-25,19,Brasil,Bitcoin
104,2022-10-02,15,Brasil,Bitcoin
105,2022-10-09,17,Brasil,Bitcoin
106,2022-10-16,15,Brasil,Bitcoin
107,2022-10-23,18,Brasil,Bitcoin
108,2022-10-30,18,Brasil,Bitcoin
109,2022-11-06,30,Brasil,Bitcoin
110,2022-11-13,26,Brasil,Bitcoin
111,2022-11-20,19,Brasil,Bitcoin
112,2022-11-27,16,Brasil,Bitcoin
113,2022-12-04,16,Brasil,Bitcoin
114,2022-12-11,19,Brasil,Bitcoin
115,2022-12-18,17,Brasil,Bitcoin
116,2022-12-25,19,Brasil,Bitcoin
117,2023-01-01,18,Brasil,Bitcoin
118,2023-01-08,23,Brasil,Bitcoin
119,2023-01-15,30,Brasil,Bitcoin
120,2023-01-22,30,Brasil,Bitcoin
121,2023-01-29,29,Brasil,Bitcoin
122,2023-02-05,25,Brasil,Bitcoin
123,2023-02-12,25,Brasil,Bitcoin
124,2023-02-19,25,Brasil,Bitcoin
125,2023-02-26,31,Brasil,Bitcoin
126,2023-03-05,40,Brasil,Bitcoin
127,2023-03-12,44,Brasil,Bitcoin
128,2023-03-19,46,Brasil,Bitcoin
129,2023-03-26,41,Brasil,Bitcoin
130,2023-04-02,43,Brasil,Bitcoin
131,2023-04-09,42,Brasil,Bitcoin
132,2023-04-16,47,Brasil,Bitcoin
133,2023-04-23,43,Brasil,Bitcoin
134,2023-04-30,43,Brasil,Bitcoin
135,2023-05-07,47,Brasil,Bitcoin
136,2023-05-14,38,Brasil,Bitcoin
137,2023-05-21,42,Brasil,Bitcoin
138,2023-05-28,43,Brasil,Bitcoin
139,2023-06-04,47,Brasil,Bitcoin
140,2023-06-11,46,Brasil,Bitcoin
141,2023-06-18,45,Brasil,Bitcoin
142,2023-06-25,42,Brasil,Bitcoin
143,2023-07-02,49,Brasil,Bitcoin
144,2023-07-09,52,Brasil,Bitcoin
145,2023-07-16,50,Brasil,Bitcoin
146,2023-07-23,50,Brasil,Bitcoin
147,2023-07-30,54,Brasil,Bitcoin
148,2023-08-06,55,Brasil,Bitcoin
149,2023-08-13,58,Brasil,Bitcoin
150,2023-08-20,53,Brasil,Bitcoin
151,2023-08-27,54,Brasil,Bitcoin
152,2023-09-03,54,Brasil,Bitcoin
153,2023-09-10,48,Brasil,Bitcoin
154,2023-09-17,48,Brasil,Bitcoin
155,2023-09-24,41,Brasil,Bitcoin
156,2023-10-01,44,Brasil,Bitcoin
157,2023-10-08,50,Brasil,Bitcoin
158,2023-10-15,44,Brasil,Bitcoin
159,2023-10-22,52,Brasil,Bitcoin
160,2023-10-29,48,Brasil,Bitcoin
161,2023-11-05,51,Brasil,Bitcoin
162,2023-11-12,50,Brasil,Bitcoin
163,2023-11-19,46,Brasil,Bitcoin
164,2023-11-26,44,Brasil,Bitcoin
165,2023-12-03,53,Brasil,Bitcoin
166,2023-12-10,51,Brasil,Bitcoin
167,2023-12-17,52,Brasil,Bitcoin
168,2023-12-24,55,Brasil,Bitcoin
169,2023-12-31,53,Brasil,Bitcoin
170,2024-01-07,69,Brasil,Bitcoin
171,2024-01-14,54,Brasil,Bitcoin
172,2024-01-21,48,Brasil,Bitcoin
173,2024-01-28,36,Brasil,Bitcoin
174,2024-02-04,37,Brasil,Bitcoin
175,2024-02-11,51,Brasil,Bitcoin
176,2024-02-18,41,Brasil,Bitcoin
177,2024-02-25,65,Brasil,Bitcoin
178,2024-03-03,81,Brasil,Bitcoin
179,2024-03-10,73,Brasil,Bitcoin
180,2024-03-17,65,Brasil,Bitcoin
181,2024-03-24,57,Brasil,Bitcoin
182,2024-03-31,52,Brasil,Bitcoin
183,2024-04-07,53,Brasil,Bitcoin
184,2024-04-14,73,Brasil,Bitcoin
185,2024-04-21,53,Brasil,Bitcoin
186,2024-04-28,54,Brasil,Bitcoin
187,2024-05-05,43,Brasil,Bitcoin
188,2024-05-12,43,Brasil,Bitcoin
189,2024-05-19,49,Brasil,Bitcoin
190,2024-05-26,40,Brasil,Bitcoin
191,2024-06-02,42,Brasil,Bitcoin
192,2024-06-09,43,Brasil,Bitcoin
193,2024-06-16,38,Brasil,Bitcoin
194,2024-06-23,39,Brasil,Bitcoin
195,2024-06-30,45,Brasil,Bitcoin
196,2024-07-07,43,Brasil,Bitcoin
197,2024-07-14,48,Brasil,Bitcoin
198,2024-07-21,48,Brasil,Bitcoin
199,2024-07-28,45,Brasil,Bitcoin
200,2024-08-04,64,Brasil,Bitcoin
201,2024-08-11,41,Brasil,Bitcoin
202,2024-08-18,40,Brasil,Bitcoin
203,2024-08-25,40,Brasil,Bitcoin
204,2024-09-01,42,Brasil,Bitcoin
205,2024-09-08,41,Brasil,Bitcoin
206,2024-09-15,40,Brasil,Bitcoin
207,2024-09-22,37,Brasil,Bitcoin
208,2024-09-29,37,Brasil,Bitcoin
209,2024-10-06,32,Brasil,Bitcoin
210,2024-10-13,35,Brasil,Bitcoin
211,2024-10-20,36,Brasil,Bitcoin
212,2024-10-27,49,Brasil,Bitcoin
213,2024-11-03,67,Brasil,Bitcoin
214,2024-11-10,100,Brasil,Bitcoin
215,2024-11-17,78,Brasil,Bitcoin
216,2024-11-24,67,Brasil,Bitcoin
217,2024-12-01,74,Brasil,Bitcoin
218,2024-12-08,67,Brasil,Bitcoin
219,2024-12-15,89,Brasil,Bitcoin
220,2024-12-22,77,Brasil,Bitcoin
221,2024-12-29,50,Brasil,Bitcoin
222,2025-01-05,51,Brasil,Bitcoin
223,2025-01-12,46,Brasil,Bitcoin
224,2025-01-19,51,Brasil,Bitcoin
225,2025-01-26,35,Brasil,Bitcoin
226,2025-02-02,37,Brasil,Bitcoin
227,2025-02-09,25,Brasil,Bitcoin
228,2025-02-16,24,Brasil,Bitcoin
229,2025-02-23,40,Brasil,Bitcoin
230,2025-03-02,38,Brasil,Bitcoin
231,2025-03-09,36,Brasil,Bitcoin
232,2025-03-16,24,Brasil,Bitcoin
233,2025-03-23,22,Brasil,Bitcoin
234,2025-03-30,25,Brasil,Bitcoin
235,2025-04-06,33,Brasil,Bitcoin
236,2025-04-13,21,Brasil,Bitcoin
237,2025-04-20,26,Brasil,Bitcoin
238,2025-04-27,23,Brasil,Bitcoin
239,2025-05-04,28,Brasil,Bitcoin
240,2025-05-11,28,Brasil,Bitcoin
241,2025-05-18,34,Brasil,Bitcoin
242,2025-05-25,31,Brasil,Bitcoin
243,2025-06-01,26,Brasil,Bitcoin
244,2025-06-08,30,Brasil,Bitcoin
245,2025-06-15,25,Brasil,Bitcoin
246,2025-06-22,28,Brasil,Bitcoin
247,2025-06-29,24,Brasil,Bitcoin
248,2025-07-06,37,Brasil,Bitcoin
249,2025-07-13,40,Brasil,Bitcoin
250,2025-07-20,33,Brasil,Bitcoin
251,2025-07-27,28,Brasil,Bitcoin
252,2025-08-03,27,Brasil,Bitcoin
253,2025-08-10,30,Brasil,Bitcoin
254,2025-08-17,28,Brasil,Bitcoin
255,2025-08-24,29,Brasil,Bitcoin
256,2025-08-31,26,Brasil,Bitcoin
257,2025-09-07,28,Brasil,Bitcoin
258,2025-09-14,26,Brasil,Bitcoin
259,2025-09-21,24,Brasil,Bitcoin
260,2025-09-28,27,Brasil,Bitcoin
261,2025-10-05,32,Brasil,Bitcoin
262,2020-10-04,14,China,Bitcoin
263,2020-10-11,12,China,Bitcoin
264,2020-10-18,17,China,Bitcoin
265,2020-10-25,15,China,Bitcoin
266,2020-11-01,17,China,Bitcoin
267,2020-11-08,24,China,Bitcoin
268,2020-11-15,25,China,Bitcoin
269,2020-11-22,28,China,Bitcoin
270,2020-11-29,26,China,Bitcoin
271,2020-12-06,22,China,Bitcoin
272,2020-12-13,34,China,Bitcoin
273,2020-12-20,31,China,Bitcoin
274,2020-12-27,52,China,Bitcoin
275,2021-01-03,76,China,Bitcoin
276,2021-01-10,63,China,Bitcoin
277,2021-01-17,38,China,Bitcoin
278,2021-01-24,39,China,Bitcoin
279,2021-01-31,34,China,Bitcoin
280,2021-02-07,72,China,Bitcoin
281,2021-02-14,80,China,Bitcoin
282,2021-02-21,94,China,Bitcoin
283,2021-02-28,57,China,Bitcoin
284,2021-03-07,54,China,Bitcoin
285,2021-03-14,47,China,Bitcoin
286,2021-03-21,38,China,Bitcoin
287,2021-03-28,29,China,Bitcoin
288,2021-04-04,32,China,Bitcoin
289,2021-04-11,37,China,Bitcoin
290,2021-04-18,60,China,Bitcoin
291,2021-04-25,37,China,Bitcoin
292,2021-05-02,40,China,Bitcoin
293,2021-05-09,46,China,Bitcoin
294,2021-05-16,100,China,Bitcoin
295,2021-05-23,66,China,Bitcoin
296,2021-05-30,38,China,Bitcoin
297,2021-06-06,43,China,Bitcoin
298,2021-06-13,34,China,Bitcoin
299,2021-06-20,46,China,Bitcoin
300,2021-06-27,28,China,Bitcoin
301,2021-07-04,23,China,Bitcoin
302,2021-07-11,23,China,Bitcoin
303,2021-07-18,25,China,Bitcoin
304,2021-07-25,26,China,Bitcoin
305,2021-08-01,20,China,Bitcoin
306,2021-08-08,23,China,Bitcoin
307,2021-08-15,23,China,Bitcoin
308,2021-08-22,23,China,Bitcoin
309,2021-08-29,22,China,Bitcoin
310,2021-09-05,25,China,Bitcoin
311,2021-09-12,17,China,Bitcoin
312,2021-09-19,25,China,Bitcoin
313,2021-09-26,26,China,Bitcoin
314,2021-10-03,29,China,Bitcoin
315,2021-10-10,31,China,Bitcoin
316,2021-10-17,34,China,Bitcoin
317,2021-10-24,28,China,Bitcoin
318,2021-10-31,21,China,Bitcoin
319,2021-11-07,25,China,Bitcoin
320,2021-11-14,27,China,Bitcoin
321,2021-11-21,26,China,Bitcoin
322,2021-11-28,31,China,Bitcoin
323,2021-12-05,30,China,Bitcoin
324,2021-12-12,27,China,Bitcoin
325,2021-12-19,19,China,Bitcoin
326,2021-12-26,23,China,Bitcoin
327,2022-01-02,27,China,Bitcoin
328,2022-01-09,29,China,Bitcoin
329,2022-01-16,30,China,Bitcoin
330,2022-01-23,38,China,Bitcoin
331,2022-01-30,34,China,Bitcoin
332,2022-02-06,25,China,Bitcoin
333,2022-02-13,25,China,Bitcoin
334,2022-02-20,33,China,Bitcoin
335,2022-02-27,27,China,Bitcoin
336,2022-03-06,26,China,Bitcoin
337,2022-03-13,23,China,Bitcoin
338,2022-03-20,20,China,Bitcoin
339,2022-03-27,23,China,Bitcoin
340,2022-04-03,23,China,Bitcoin
341,2022-04-10,21,China,Bitcoin
342,2022-04-17,20,China,Bitcoin
343,2022-04-24,21,China,Bitcoin
344,2022-05-01,24,China,Bitcoin
345,2022-05-08,53,China,Bitcoin
346,2022-05-15,36,China,Bitcoin
347,2022-05-22,24,China,Bitcoin
348,2022-05-29,23,China,Bitcoin
349,2022-06-05,20,China,Bitcoin
350,2022-06-12,57,China,Bitcoin
351,2022-06-19,54,China,Bitcoin
352,2022-06-26,30,China,Bitcoin
353,2022-07-03,33,China,Bitcoin
354,2022-07-10,25,China,Bitcoin
355,2022-07-17,26,China,Bitcoin
356,2022-07-24,21,China,Bitcoin
357,2022-07-31,16,China,Bitcoin
358,2022-08-07,16,China,Bitcoin
359,2022-08-14,17,China,Bitcoin
360,2022-08-21,19,China,Bitcoin
361,2022-08-28,19,China,Bitcoin
362,2022-09-04,19,China,Bitcoin
363,2022-09-11,21,China,Bitcoin
364,2022-09-18,22,China,Bitcoin
365,2022-09-25,19,China,Bitcoin
366,2022-10-02,22,China,Bitcoin
367,2022-10-09,15,China,Bitcoin
368,2022-10-16,16,China,Bitcoin
369,2022-10-23,17,China,Bitcoin
370,2022-10-30,17,China,Bitcoin
371,2022-11-06,33,China,Bitcoin
372,2022-11-13,24,China,Bitcoin
373,2022-11-20,20,China,Bitcoin
374,2022-11-27,17,China,Bitcoin
375,2022-12-04,13,China,Bitcoin
376,2022-12-11,14,China,Bitcoin
377,2022-12-18,16,China,Bitcoin
378,2022-12-25,13,China,Bitcoin
379,2023-01-01,16,China,Bitcoin
380,2023-01-08,15,China,Bitcoin
381,2023-01-15,22,China,Bitcoin
382,2023-01-22,24,China,Bitcoin
383,2023-01-29,18,China,Bitcoin
384,2023-02-05,16,China,Bitcoin
385,2023-02-12,15,China,Bitcoin
386,2023-02-19,14,China,Bitcoin
387,2023-02-26,13,China,Bitcoin
388,2023-03-05,18,China,Bitcoin
389,2023-03-12,25,China,Bitcoin
390,2023-03-19,21,China,Bitcoin
391,2023-03-26,16,China,Bitcoin
392,2023-04-02,17,China,Bitcoin
393,2023-04-09,20,China,Bitcoin
394,2023-04-16,17,China,Bitcoin
395,2023-04-23,16,China,Bitcoin
396,2023-04-30,20,China,Bitcoin
397,2023-05-07,22,China,Bitcoin
398,2023-05-14,16,China,Bitcoin
399,2023-05-21,16,China,Bitcoin
400,2023-05-28,15,China,Bitcoin
401,2023-06-04,17,China,Bitcoin
402,2023-06-11,15,China,Bitcoin
403,2023-06-18,19,China,Bitcoin
404,2023-06-25,18,China,Bitcoin
405,2023-07-02,18,China,Bitcoin
406,2023-07-09,14,China,Bitcoin
407,2023-07-16,12,China,Bitcoin
408,2023-07-23,12,China,Bitcoin
409,2023-07-30,13,China,Bitcoin
410,2023-08-06,12,China,Bitcoin
411,2023-08-13,16,China,Bitcoin
412,2023-08-20,15,China,Bitcoin
413,2023-08-27,15,China,Bitcoin
414,2023-09-03,13,China,Bitcoin
415,2023-09-10,13,China,Bitcoin
416,2023-09-17,15,China,Bitcoin
417,2023-09-24,11,China,Bitcoin
418,2023-10-01,17,China,Bitcoin
419,2023-10-08,12,China,Bitcoin
420,2023-10-15,17,China,Bitcoin
421,2023-10-22,25,China,Bitcoin
422,2023-10-29,19,China,Bitcoin
423,2023-11-05,21,China,Bitcoin
424,2023-11-12,22,China,Bitcoin
425,2023-11-19,21,China,Bitcoin
426,2023-11-26,20,China,Bitcoin
427,2023-12-03,31,China,Bitcoin
428,2023-12-10,28,China,Bitcoin
429,2023-12-17,27,China,Bitcoin
430,2023-12-24,25,China,Bitcoin
431,2023-12-31,30,China,Bitcoin
432,2024-01-07,46,China,Bitcoin
433,2024-01-14,28,China,Bitcoin
434,2024-01-21,25,China,Bitcoin
435,2024-01-28,20,China,Bitcoin
436,2024-02-04,23,China,Bitcoin
437,2024-02-11,40,China,Bitcoin
438,2024-02-18,27,China,Bitcoin
439,2024-02-25,53,China,Bitcoin
440,2024-03-03,59,China,Bitcoin
441,2024-03-10,53,China,Bitcoin
442,2024-03-17,43,China,Bitcoin
443,2024-03-24,37,China,Bitcoin
444,2024-03-31,37,China,Bitcoin
445,2024-04-07,40,China,Bitcoin
446,2024-04-14,55,China,Bitcoin
447,2024-04-21,32,China,Bitcoin
448,2024-04-28,38,China,Bitcoin
449,2024-05-05,27,China,Bitcoin
450,2024-05-12,26,China,Bitcoin
451,2024-05-19,29,China,Bitcoin
452,2024-05-26,26,China,Bitcoin
453,2024-06-02,26,China,Bitcoin
454,2024-06-09,26,China,Bitcoin
455,2024-06-16,21,China,Bitcoin
456,2024-06-23,23,China,Bitcoin
457,2024-06-30,30,China,Bitcoin
458,2024-07-07,28,China,Bitcoin
459,2024-07-14,29,China,Bitcoin
460,2024-07-21,27,China,Bitcoin
461,2024-07-28,29,China,Bitcoin
462,2024-08-04,38,China,Bitcoin
463,2024-08-11,24,China,Bitcoin
464,2024-08-18,24,China,Bitcoin
465,2024-08-25,25,China,Bitcoin
466,2024-09-01,26,China,Bitcoin
467,2024-09-08,20,China,Bitcoin
468,2024-09-15,29,China,Bitcoin
469,2024-09-22,23,China,Bitcoin
470,2024-09-29,28,China,Bitcoin
471,2024-10-06,21,China,Bitcoin
472,2024-10-13,23,China,Bitcoin
473,2024-10-20,20,China,Bitcoin
474,2024-10-27,28,China,Bitcoin
475,2024-11-03,46,China,Bitcoin
476,2024-11-10,76,China,Bitcoin
477,2024-11-17,60,China,Bitcoin
478,2024-11-24,52,China,Bitcoin
479,2024-12-01,56,China,Bitcoin
480,2024-12-08,47,China,Bitcoin
481,2024-12-15,42,China,Bitcoin
482,2024-12-22,36,China,Bitcoin
483,2024-12-29,33,China,Bitcoin
484,2025-01-05,32,China,Bitcoin
485,2025-01-12,34,China,Bitcoin
486,2025-01-19,41,China,Bitcoin
487,2025-01-26,36,China,Bitcoin
488,2025-02-02,39,China,Bitcoin
489,2025-02-09,23,China,Bitcoin
490,2025-02-16,23,China,Bitcoin
491,2025-02-23,37,China,Bitcoin
492,2025-03-02,39,China,Bitcoin
493,2025-03-09,32,China,Bitcoin
494,2025-03-16,22,China,Bitcoin
495,2025-03-23,21,China,Bitcoin
496,2025-03-30,24,China,Bitcoin
497,2025-04-06,32,China,Bitcoin
498,2025-04-13,20,China,Bitcoin
499,2025-04-20,26,China,Bitcoin
500,2025-04-27,21,China,Bitcoin
501,2025-05-04,29,China,Bitcoin
502,2025-05-11,26,China,Bitcoin
503,2025-05-18,32,China,Bitcoin
504,2025-05-25,24,China,Bitcoin
505,2025-06-01,22,China,Bitcoin
506,2025-06-08,23,China,Bitcoin
507,2025-06-15,22,China,Bitcoin
508,2025-06-22,23,China,Bitcoin
509,2025-06-29,19,China,Bitcoin
510,2025-07-06,27,China,Bitcoin
511,2025-07-13,32,China,Bitcoin
512,2025-07-20,23,China,Bitcoin
513,2025-07-27,21,China,Bitcoin
514,2025-08-03,19,China,Bitcoin
515,2025-08-10,24,China,Bitcoin
516,2025-08-17,21,China,Bitcoin
517,2025-08-24,24,China,Bitcoin
518,2025-08-31,19,China,Bitcoin
519,2025-09-07,18,China,Bitcoin
520,2025-09-14,20,China,Bitcoin
521,2025-09-21,21,China,Bitcoin
522,2025-09-28,24,China,Bitcoin
523,2025-10-05,26,China,Bitcoin
524,2020-10-04,10,Germany,Bitcoin
525,2020-10-11,11,Germany,Bitcoin
526,2020-10-18,17,Germany,Bitcoin
527,2020-10-25,19,Germany,Bitcoin
528,2020-11-01,21,Germany,Bitcoin
529,2020-11-08,23,Germany,Bitcoin
530,2020-11-15,31,Germany,Bitcoin
531,2020-11-22,31,Germany,Bitcoin
532,2020-11-29,30,Germany,Bitcoin
533,2020-12-06,21,Germany,Bitcoin
534,2020-12-13,37,Germany,Bitcoin
535,2020-12-20,41,Germany,Bitcoin
536,2020-12-27,61,Germany,Bitcoin
537,2021-01-03,93,Germany,Bitcoin
538,2021-01-10,82,Germany,Bitcoin
539,2021-01-17,57,Germany,Bitcoin
540,2021-01-24,52,Germany,Bitcoin
541,2021-01-31,45,Germany,Bitcoin
542,2021-02-07,78,Germany,Bitcoin
543,2021-02-14,81,Germany,Bitcoin
544,2021-02-21,89,Germany,Bitcoin
545,2021-02-28,56,Germany,Bitcoin
546,2021-03-07,57,Germany,Bitcoin
547,2021-03-14,56,Germany,Bitcoin
548,2021-03-21,48,Germany,Bitcoin
549,2021-03-28,48,Germany,Bitcoin
550,2021-04-04,42,Germany,Bitcoin
551,2021-04-11,51,Germany,Bitcoin
552,2021-04-18,69,Germany,Bitcoin
553,2021-04-25,51,Germany,Bitcoin
554,2021-05-02,41,Germany,Bitcoin
555,2021-05-09,52,Germany,Bitcoin
556,2021-05-16,90,Germany,Bitcoin
557,2021-05-23,72,Germany,Bitcoin
558,2021-05-30,51,Germany,Bitcoin
559,2021-06-06,50,Germany,Bitcoin
560,2021-06-13,38,Germany,Bitcoin
561,2021-06-20,49,Germany,Bitcoin
562,2021-06-27,35,Germany,Bitcoin
563,2021-07-04,30,Germany,Bitcoin
564,2021-07-11,28,Germany,Bitcoin
565,2021-07-18,34,Germany,Bitcoin
566,2021-07-25,40,Germany,Bitcoin
567,2021-08-01,34,Germany,Bitcoin
568,2021-08-08,41,Germany,Bitcoin
569,2021-08-15,34,Germany,Bitcoin
570,2021-08-22,35,Germany,Bitcoin
571,2021-08-29,29,Germany,Bitcoin
572,2021-09-05,37,Germany,Bitcoin
573,2021-09-12,30,Germany,Bitcoin
574,2021-09-19,34,Germany,Bitcoin
575,2021-09-26,28,Germany,Bitcoin
576,2021-10-03,36,Germany,Bitcoin
577,2021-10-10,41,Germany,Bitcoin
578,2021-10-17,51,Germany,Bitcoin
579,2021-10-24,41,Germany,Bitcoin
580,2021-10-31,33,Germany,Bitcoin
581,2021-11-07,39,Germany,Bitcoin
582,2021-11-14,38,Germany,Bitcoin
583,2021-11-21,35,Germany,Bitcoin
584,2021-11-28,35,Germany,Bitcoin
585,2021-12-05,41,Germany,Bitcoin
586,2021-12-12,34,Germany,Bitcoin
587,2021-12-19,33,Germany,Bitcoin
588,2021-12-26,34,Germany,Bitcoin
589,2022-01-02,41,Germany,Bitcoin
590,2022-01-09,38,Germany,Bitcoin
591,2022-01-16,40,Germany,Bitcoin
592,2022-01-23,52,Germany,Bitcoin
593,2022-01-30,37,Germany,Bitcoin
594,2022-02-06,39,Germany,Bitcoin
595,2022-02-13,31,Germany,Bitcoin
596,2022-02-20,38,Germany,Bitcoin
597,2022-02-27,41,Germany,Bitcoin
598,2022-03-06,32,Germany,Bitcoin
599,2022-03-13,28,Germany,Bitcoin
600,2022-03-20,28,Germany,Bitcoin
601,2022-03-27,32,Germany,Bitcoin
602,2022-04-03,27,Germany,Bitcoin
603,2022-04-10,25,Germany,Bitcoin
604,2022-04-17,23,Germany,Bitcoin
605,2022-04-24,23,Germany,Bitcoin
606,2022-05-01,25,Germany,Bitcoin
607,2022-05-08,50,Germany,Bitcoin
608,2022-05-15,34,Germany,Bitcoin
609,2022-05-22,28,Germany,Bitcoin
610,2022-05-29,26,Germany,Bitcoin
611,2022-06-05,25,Germany,Bitcoin
612,2022-06-12,67,Germany,Bitcoin
613,2022-06-19,51,Germany,Bitcoin
614,2022-06-26,38,Germany,Bitcoin
615,2022-07-03,37,Germany,Bitcoin
616,2022-07-10,30,Germany,Bitcoin
617,2022-07-17,31,Germany,Bitcoin
618,2022-07-24,26,Germany,Bitcoin
619,2022-07-31,23,Germany,Bitcoin
620,2022-08-07,26,Germany,Bitcoin
621,2022-08-14,23,Germany,Bitcoin
622,2022-08-21,22,Germany,Bitcoin
623,2022-08-28,23,Germany,Bitcoin
624,2022-09-04,23,Germany,Bitcoin
625,2022-09-11,22,Germany,Bitcoin
626,2022-09-18,24,Germany,Bitcoin
627,2022-09-25,21,Germany,Bitcoin
628,2022-10-02,18,Germany,Bitcoin
629,2022-10-09,19,Germany,Bitcoin
630,2022-10-16,17,Germany,Bitcoin
631,2022-10-23,19,Germany,Bitcoin
632,2022-10-30,19,Germany,Bitcoin
633,2022-11-06,38,Germany,Bitcoin
634,2022-11-13,36,Germany,Bitcoin
635,2022-11-20,25,Germany,Bitcoin
636,2022-11-27,23,Germany,Bitcoin
637,2022-12-04,20,Germany,Bitcoin
638,2022-12-11,21,Germany,Bitcoin
639,2022-12-18,21,Germany,Bitcoin
640,2022-12-25,20,Germany,Bitcoin
641,2023-01-01,20,Germany,Bitcoin
642,2023-01-08,25,Germany,Bitcoin
643,2023-01-15,31,Germany,Bitcoin
644,2023-01-22,25,Germany,Bitcoin
645,2023-01-29,22,Germany,Bitcoin
646,2023-02-05,17,Germany,Bitcoin
647,2023-02-12,17,Germany,Bitcoin
648,2023-02-19,16,Germany,Bitcoin
649,2023-02-26,16,Germany,Bitcoin
650,2023-03-05,20,Germany,Bitcoin
651,2023-03-12,31,Germany,Bitcoin
652,2023-03-19,34,Germany,Bitcoin
653,2023-03-26,27,Germany,Bitcoin
654,2023-04-02,23,Germany,Bitcoin
655,2023-04-09,28,Germany,Bitcoin
656,2023-04-16,25,Germany,Bitcoin
657,2023-04-23,22,Germany,Bitcoin
658,2023-04-30,21,Germany,Bitcoin
659,2023-05-07,21,Germany,Bitcoin
660,2023-05-14,18,Germany,Bitcoin
661,2023-05-21,17,Germany,Bitcoin
662,2023-05-28,17,Germany,Bitcoin
663,2023-06-04,18,Germany,Bitcoin
664,2023-06-11,19,Germany,Bitcoin
665,2023-06-18,23,Germany,Bitcoin
666,2023-06-25,23,Germany,Bitcoin
667,2023-07-02,21,Germany,Bitcoin
668,2023-07-09,20,Germany,Bitcoin
669,2023-07-16,17,Germany,Bitcoin
670,2023-07-23,17,Germany,Bitcoin
671,2023-07-30,17,Germany,Bitcoin
672,2023-08-06,17,Germany,Bitcoin
673,2023-08-13,19,Germany,Bitcoin
674,2023-08-20,18,Germany,Bitcoin
675,2023-08-27,19,Germany,Bitcoin
676,2023-09-03,16,Germany,Bitcoin
677,2023-09-10,16,Germany,Bitcoin
678,2023-09-17,16,Germany,Bitcoin
679,2023-09-24,16,Germany,Bitcoin
680,2023-10-01,17,Germany,Bitcoin
681,2023-10-08,15,Germany,Bitcoin
682,2023-10-15,20,Germany,Bitcoin
683,2023-10-22,34,Germany,Bitcoin
684,2023-10-29,25,Germany,Bitcoin
685,2023-11-05,27,Germany,Bitcoin
686,2023-11-12,27,Germany,Bitcoin
687,2023-11-19,23,Germany,Bitcoin
688,2023-11-26,24,Germany,Bitcoin
689,2023-12-03,40,Germany,Bitcoin
690,2023-12-10,33,Germany,Bitcoin
691,2023-12-17,30,Germany,Bitcoin
692,2023-12-24,30,Germany,Bitcoin
693,2023-12-31,41,Germany,Bitcoin
694,2024-01-07,69,Germany,Bitcoin
695,2024-01-14,35,Germany,Bitcoin
696,2024-01-21,29,Germany,Bitcoin
697,2024-01-28,25,Germany,Bitcoin
698,2024-02-04,26,Germany,Bitcoin
699,2024-02-11,41,Germany,Bitcoin
700,2024-02-18,30,Germany,Bitcoin
